qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version,nr_actual_examples
10734973,question,What is the color of the meat under the basil?,-,-,,-,-,
10734973,answer,gray,-,-,,-,-,
10734973,asp,error,-,-,,-,-,
10734973,asp_question,"scene(0).
select(1, 0, basil).
relate(2, 1, meat, under, subject).
unique(3, 2).
query(4, 3, color).
end(4).",-,-,,-,-,
10734973,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'basil (922194)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'meat,under,s (922197)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'color'}]",-,-,,-,-,
10734973,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10735044,question,What kind of vegetable is on the food with the meat?,-,-,,-,-,
10735044,answer,basil,-,-,,-,-,
10735044,asp,error,-,-,,-,-,
10735044,asp_question,"scene(0).
select(1, 0, meat).
relate(2, 1, food, with, subject).
relate(3, 2, vegetable, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10735044,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'meat (922193)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'food,with,s (922191)'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'vegetable,on,s (922194)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
10735044,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10735045,question,Which kind of vegetable is on the bread?,-,-,,-,-,
10735045,answer,basil,-,-,,-,-,
10735045,asp,basil,-,-,,-,-,
10735045,asp_question,"scene(0).
select(1, 0, bread).
relate(2, 1, vegetable, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735045,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'bread (922191)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'vegetable,on,s (922194)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735045,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10735045,zephyr7B_raw,"query(unique(relate(select(scene(), bread), vegetable, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10735045,zephyr7B,basil,asp_nested,bert,10.0,True,v1,17.0
10734761,question,What kind of food is on the plate?,-,-,,-,-,
10734761,answer,sandwiches,-,-,,-,-,
10734761,asp,sandwich,-,-,,-,-,
10734761,asp_question,"scene(0).
select(1, 0, plate).
relate(2, 1, food, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734761,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (922190)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'food,on,s (922201)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734761,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10734761,zephyr7B_raw,"query(unique(relate(select(scene(), plate), food, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10734761,zephyr7B,sandwich,asp_nested,bert,10.0,True,v1,17.0
10734767,question,What is on the plate of sandwiches?,-,-,,-,-,
10734767,answer,sandwiches,-,-,,-,-,
10734767,asp,sandwich,-,-,,-,-,
10734767,asp_question,"scene(0).
select(1, 0, sandwich).
relate(2, 1, plate, of, subject).
relate_any(3, 2, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10734767,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sandwiches (922189)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'plate,of,s (922190)'}, {'operation': 'relate', 'dependencies': [1], 'argument': '_,on,s (922200)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
10734767,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10734767,zephyr7B_raw,"query(unique(relate_any(select(scene(), plate), on, subject), select(scene(), sandwich), name))",asp_nested,bert,10.0,True,v1,17.0
10734767,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
10734768,question,What's on the plate?,-,-,,-,-,
10734768,answer,sandwiches,-,-,,-,-,
10734768,asp,sandwich,-,-,,-,-,
10734768,asp_question,"scene(0).
select(1, 0, plate).
relate_any(2, 1, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734768,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (922190)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,s (922200)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734768,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10734768,zephyr7B_raw,"query(unique(relate_any(select(scene(), plate), on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10734768,zephyr7B,sandwich,asp_nested,bert,10.0,True,v1,17.0
10734769,question,What type of food is on the white plate?,-,-,,-,-,
10734769,answer,sandwiches,-,-,,-,-,
10734769,asp,sandwich,-,-,,-,-,
10734769,asp_question,"scene(0).
select(1, 0, plate).
filter(2, 1, color, white).
relate(3, 2, food, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10734769,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (922190)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'white'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'food,on,s (922200)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
10734769,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10734769,zephyr7B_raw,"query(unique(relate(select(scene(), plate), food, on, subject), color, white), name)",asp_nested,bert,10.0,True,v1,17.0
10734769,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
10735103,question,What food items are little?,-,-,,-,-,
10735103,answer,sandwiches,-,-,,-,-,
10735103,asp,sandwich,-,-,,-,-,
10735103,asp_question,"scene(0).
select(1, 0, food).
filter(2, 1, size, little).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735103,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'food (922189)'}, {'operation': 'filter size', 'dependencies': [0], 'argument': 'little'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735103,gqa,sandwiches,-,-,,-,-,
10735103,zephyr7B_raw,"query(unique(filter(select(scene(), food), size, little)), name)",asp_nested,bert,10.0,True,v1,15.0
10735103,zephyr7B,sandwich,asp_nested,bert,10.0,True,v1,15.0
10735101,question,What are the little food items called?,-,-,,-,-,
10735101,answer,sandwiches,-,-,,-,-,
10735101,asp,sandwich,-,-,,-,-,
10735101,asp_question,"scene(0).
select(1, 0, food).
filter(2, 1, size, little).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735101,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'food (922189)'}, {'operation': 'filter size', 'dependencies': [0], 'argument': 'little'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735101,gqa,sandwiches,-,-,,-,-,
10735101,zephyr7B_raw,"query(unique(filter(select(scene(), food), size, little)), name)",asp_nested,bert,10.0,True,v1,17.0
10735101,zephyr7B,sandwich,asp_nested,bert,10.0,True,v1,17.0
10735107,question,Which kind of food is on the plate?,-,-,,-,-,
10735107,answer,sandwiches,-,-,,-,-,
10735107,asp,sandwich,-,-,,-,-,
10735107,asp_question,"scene(0).
select(1, 0, plate).
relate(2, 1, food, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735107,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (922190)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'food,on,s (922189)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735107,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10735107,zephyr7B_raw,"query(unique(relate(select(scene(), plate), food, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10735107,zephyr7B,sandwich,asp_nested,bert,10.0,True,v1,17.0
10735106,question,What is the food that is on the plate of sandwiches?,-,-,,-,-,
10735106,answer,sandwiches,-,-,,-,-,
10735106,asp,sandwich,-,-,,-,-,
10735106,asp_question,"scene(0).
select(1, 0, sandwich).
relate(2, 1, plate, of, subject).
relate(3, 2, food, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10735106,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sandwiches (922189)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'plate,of,s (922190)'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'food,on,s (922189)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
10735106,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10735106,zephyr7B_raw,"query(unique(relate(relate(select(scene(), sandwiches), plate, of, subject), food, on, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
10735106,zephyr7B,,asp_nested,bert,10.0,True,v1,16.0
10734992,question,What type of food is below the green vegetable in the bread?,-,-,,-,-,
10734992,answer,sausage,-,-,,-,-,
10734992,asp,error,-,-,,-,-,
10734992,asp_question,"scene(0).
select(1, 0, bread).
relate(2, 1, vegetable, in, subject).
filter(3, 2, color, green).
relate(4, 3, food, below, subject).
unique(5, 4).
query(6, 5, name).
end(6).",-,-,,-,-,
10734992,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'bread (922191)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'vegetable,in,s (922194)'}, {'operation': 'filter color', 'dependencies': [1], 'argument': 'green'}, {'operation': 'relate', 'dependencies': [2], 'argument': 'food,below,s (922197)'}, {'operation': 'query', 'dependencies': [3], 'argument': 'name'}]",-,-,,-,-,
10734992,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10734734,question,Is there any salad or lettuce in the image?,-,-,,-,-,
10734734,answer,yes,-,-,,-,-,
10734734,asp,yes,-,-,,-,-,
10734734,asp_question,"scene(0).
select(1, 0, lettuce).
exist(2, 1).
scene(3).
select(4, 3, salad).
exist(5, 4).
or(6, 2, 5).
end(6).",-,-,,-,-,
10734734,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'lettuce (922205)'}, {'operation': 'exist', 'dependencies': [0], 'argument': '?'}, {'operation': 'select', 'dependencies': [], 'argument': 'salad (-) '}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}, {'operation': 'or', 'dependencies': [1, 3], 'argument': ''}]",-,-,,-,-,
10734734,gqa,yes,-,-,,-,-,
10734734,zephyr7B_raw,"or(exist(select(scene(), salad)), exist(select(scene(), lettuce)))",asp_nested,bert,10.0,True,v1,16.0
10734734,zephyr7B,yes,asp_nested,bert,10.0,True,v1,16.0
10735060,question,What kind of vegetable is to the right of the meat on the bread?,-,-,,-,-,
10735060,answer,basil,-,-,,-,-,
10735060,asp,error,-,-,,-,-,
10735060,asp_question,"scene(0).
select(1, 0, bread).
relate(2, 1, meat, on, subject).
relate(3, 2, vegetable, to_the_right_of, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10735060,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'bread (922191)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'meat,on,s (922193)'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'vegetable,to the right of,s (922194)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
10735060,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10734814,question,Which kind of baked good is the cheese on?,-,-,,-,-,
10734814,answer,bread,-,-,,-,-,
10734814,asp,bread,-,-,,-,-,
10734814,asp_question,"scene(0).
select(1, 0, cheese).
relate(2, 1, baked_good, on, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734814,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'cheese (922192)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'baked good,on,o (922191)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734814,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10734814,zephyr7B_raw,"query(unique(relate(select(scene(), cheese), baked_good, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10734814,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
10734819,question,Is the white food on the bread?,-,-,,-,-,
10734819,answer,yes,-,-,,-,-,
10734819,asp,yes,-,-,,-,-,
10734819,asp_question,"scene(0).
select(1, 0, food).
filter(2, 1, color, white).
unique(3, 2).
verify_rel(4, 3, bread, on, object).
end(4).",-,-,,-,-,
10734819,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'food (922192)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'white'}, {'operation': 'verify rel', 'dependencies': [1], 'argument': 'bread,on,o (922191)'}]",-,-,,-,-,
10734819,gqa,yes,-,-,,-,-,
10734819,zephyr7B_raw,"verify_rel(unique(relate(select(scene(), bread), white_food, on, subject)), subject)",asp_nested,bert,10.0,True,v1,17.0
10734819,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
10734968,question,On which side of the photo is the gray meat?,-,-,,-,-,
10734968,answer,right,-,-,,-,-,
10734968,asp,right,-,-,,-,-,
10734968,asp_question,"scene(0).
select(1, 0, meat).
filter(2, 1, color, gray).
unique(3, 2).
query(4, 3, hposition).
end(4).",-,-,,-,-,
10734968,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'meat (922197)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'gray'}, {'operation': 'query', 'dependencies': [1], 'argument': 'hposition'}]",-,-,,-,-,
10734968,gqa,right,-,-,,-,-,
10734968,zephyr7B_raw,"query(unique(filter(select(scene(), meat), color, gray)), hposition)",asp_nested,bert,10.0,True,v1,18.0
10734968,zephyr7B,right,asp_nested,bert,10.0,True,v1,18.0
10734793,question,Which side of the photo is the white cheese on?,-,-,,-,-,
10734793,answer,right,-,-,,-,-,
10734793,asp,right,-,-,,-,-,
10734793,asp_question,"scene(0).
select(1, 0, cheese).
filter(2, 1, color, white).
unique(3, 2).
query(4, 3, hposition).
end(4).",-,-,,-,-,
10734793,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'cheese (922192)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'white'}, {'operation': 'query', 'dependencies': [1], 'argument': 'hposition'}]",-,-,,-,-,
10734793,gqa,right,-,-,,-,-,
10734793,zephyr7B_raw,"query(unique(filter(select(scene(), cheese), color, white)), hposition)",asp_nested,bert,10.0,True,v1,18.0
10734793,zephyr7B,right,asp_nested,bert,10.0,True,v1,18.0
10734873,question,Is the bread white?,-,-,,-,-,
10734873,answer,no,-,-,,-,-,
10734873,asp,no,-,-,,-,-,
10734873,asp_question,"scene(0).
select(1, 0, bread).
unique(2, 1).
verify_attr(3, 2, color, white).
end(3).",-,-,,-,-,
10734873,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'bread (922191)'}, {'operation': 'verify color', 'dependencies': [0], 'argument': 'white'}]",-,-,,-,-,
10734873,gqa,no,-,-,,-,-,
10734873,zephyr7B_raw,"verify_attr(unique(select(scene(), bread)), color, white)",asp_nested,bert,10.0,True,v1,16.0
10734873,zephyr7B,no,asp_nested,bert,10.0,True,v1,16.0
10734878,question,Is there any bread in the picture that is white?,-,-,,-,-,
10734878,answer,no,-,-,,-,-,
10734878,asp,no,-,-,,-,-,
10734878,asp_question,"scene(0).
select(1, 0, bread).
filter(2, 1, color, white).
exist(3, 2).
end(3).",-,-,,-,-,
10734878,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'bread (922191)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'white'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
10734878,gqa,no,-,-,,-,-,
10734878,zephyr7B_raw,"exist(filter(select(scene(), bread), color, white))",asp_nested,bert,10.0,True,v1,15.0
10734878,zephyr7B,no,asp_nested,bert,10.0,True,v1,15.0
10734984,question,Which kind of food is under the basil?,-,-,,-,-,
10734984,answer,sausage,-,-,,-,-,
10734984,asp,error,-,-,,-,-,
10734984,asp_question,"scene(0).
select(1, 0, basil).
relate(2, 1, food, under, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734984,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'basil (922194)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'food,under,s (922197)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734984,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10734981,question,What is under the basil?,-,-,,-,-,
10734981,answer,sausage,-,-,,-,-,
10734981,asp,error,-,-,,-,-,
10734981,asp_question,"scene(0).
select(1, 0, basil).
relate_any(2, 1, under, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734981,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'basil (922194)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,under,s (922197)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734981,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10735099,question,What food items are small?,-,-,,-,-,
10735099,answer,sandwiches,-,-,,-,-,
10735099,asp,sandwich,-,-,,-,-,
10735099,asp_question,"scene(0).
select(1, 0, food).
filter(2, 1, size, small).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735099,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'food (922189)'}, {'operation': 'filter size', 'dependencies': [0], 'argument': 'small'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735099,gqa,sandwiches,-,-,,-,-,
10735099,zephyr7B_raw,"query(unique(filter(select(scene(), food), size, small)), name)",asp_nested,bert,10.0,True,v1,15.0
10735099,zephyr7B,sandwich,asp_nested,bert,10.0,True,v1,15.0
10735029,question,What vegetable is in the bread?,-,-,,-,-,
10735029,answer,basil,-,-,,-,-,
10735029,asp,error,-,-,,-,-,
10735029,asp_question,"scene(0).
select(1, 0, bread).
relate(2, 1, vegetable, in, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735029,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'bread (922191)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'vegetable,in,s (922194)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735029,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10734846,question,What kind of food is not brown?,-,-,,-,-,
10734846,answer,tomato,-,-,,-,-,
10734846,asp,tomato,-,-,,-,-,
10734846,asp_question,"scene(0).
select(1, 0, food).
filter(2, 1, color, brown).
negate(3, 2, 1).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10734846,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'food (922198)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'not(brown)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734846,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10734846,zephyr7B_raw,"query(unique(negate(filter(select(scene(), food), color, brown))), name)",asp_nested,bert,10.0,True,v1,17.0
10734846,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
10734924,question,Does the plate of the sandwiches look square and white?,-,-,,-,-,
10734924,answer,yes,-,-,,-,-,
10734924,asp,yes,-,-,,-,-,
10734924,asp_question,"scene(0).
select(1, 0, sandwich).
relate(2, 1, plate, of, subject).
unique(3, 2).
verify_attr(4, 3, shape, square).
unique(5, 2).
verify_attr(6, 5, color, white).
and(7, 4, 6).
end(7).",-,-,,-,-,
10734924,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sandwiches (922189)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'plate,of,s (922190)'}, {'operation': 'verify shape', 'dependencies': [1], 'argument': 'square'}, {'operation': 'verify color', 'dependencies': [1], 'argument': 'white '}, {'operation': 'and', 'dependencies': [2, 3], 'argument': ''}]",-,-,,-,-,
10734924,gqa,yes,-,-,,-,-,
10734924,zephyr7B_raw,"and(verify_attr(unique(relate(select(scene(), sandwiches), plate, of, subject)), color, white), verify_attr(unique(relate(select(scene(), sandwiches), plate, of, subject)), shape, square))",asp_nested,bert,10.0,True,v1,16.0
10734924,zephyr7B,,asp_nested,bert,10.0,True,v1,16.0
10734751,question,What food is on the square plate?,-,-,,-,-,
10734751,answer,sandwiches,-,-,,-,-,
10734751,asp,sandwich,-,-,,-,-,
10734751,asp_question,"scene(0).
select(1, 0, plate).
filter(2, 1, shape, square).
relate(3, 2, food, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10734751,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (922190)'}, {'operation': 'filter shape', 'dependencies': [0], 'argument': 'square'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'food,on,s (922202)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
10734751,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10734751,zephyr7B_raw,"query(unique(relate(select(scene(), plate), food, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10734751,zephyr7B,sandwich,asp_nested,bert,10.0,True,v1,17.0
10734752,question,What food is on the plate?,-,-,,-,-,
10734752,answer,sandwiches,-,-,,-,-,
10734752,asp,sandwich,-,-,,-,-,
10734752,asp_question,"scene(0).
select(1, 0, plate).
relate(2, 1, food, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734752,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (922190)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'food,on,s (922202)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734752,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10734752,zephyr7B_raw,"query(unique(relate(select(scene(), plate), food, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10734752,zephyr7B,sandwich,asp_nested,bert,10.0,True,v1,17.0
10735057,question,What kind of vegetable is above the sausage?,-,-,,-,-,
10735057,answer,basil,-,-,,-,-,
10735057,asp,basil,-,-,,-,-,
10735057,asp_question,"scene(0).
select(1, 0, sausage).
relate(2, 1, vegetable, above, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735057,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sausage (922197)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'vegetable,above,s (922194)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735057,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10735057,zephyr7B_raw,"query(unique(relate(select(scene(), sausage), vegetable, above, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
10735057,zephyr7B,basil,asp_nested,bert,10.0,True,v1,16.0
10735056,question,What kind of vegetable is above the gray meat?,-,-,,-,-,
10735056,answer,basil,-,-,,-,-,
10735056,asp,basil,-,-,,-,-,
10735056,asp_question,"scene(0).
select(1, 0, meat).
filter(2, 1, color, gray).
relate(3, 2, vegetable, above, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10735056,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'meat (922197)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'gray'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'vegetable,above,s (922194)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
10735056,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10735056,zephyr7B_raw,"query(unique(relate(select(scene(), gray_meat), vegetable, above, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
10735056,zephyr7B,,asp_nested,bert,10.0,True,v1,16.0
10734798,question,What color is the cheese?,-,-,,-,-,
10734798,answer,white,-,-,,-,-,
10734798,asp,error,-,-,,-,-,
10734798,asp_question,"scene(0).
select(1, 0, cheese).
unique(2, 1).
query(3, 2, color).
end(3).",-,-,,-,-,
10734798,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'cheese (922192)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'color'}]",-,-,,-,-,
10734798,gqa,white,-,-,,-,-,
10734933,question,Does the plate of the sandwiches have round shape?,-,-,,-,-,
10734933,answer,no,-,-,,-,-,
10734933,asp,no,-,-,,-,-,
10734933,asp_question,"scene(0).
select(1, 0, sandwich).
relate(2, 1, plate, of, subject).
unique(3, 2).
verify_attr(4, 3, shape, round).
end(4).",-,-,,-,-,
10734933,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sandwiches (922189)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'plate,of,s (922190)'}, {'operation': 'verify shape', 'dependencies': [1], 'argument': 'round'}]",-,-,,-,-,
10734933,gqa,no,-,-,,-,-,
10734933,zephyr7B_raw,"verify_attr(unique(relate(select(scene(), sandwiches), plate, of, subject)), shape, round)",asp_nested,bert,10.0,True,v1,14.0
10734933,zephyr7B,,asp_nested,bert,10.0,True,v1,14.0
10734849,question,What kind of baked good is burnt?,-,-,,-,-,
10734849,answer,bread,-,-,,-,-,
10734849,asp,bread,-,-,,-,-,
10734849,asp_question,"scene(0).
select(1, 0, baked_good).
filter_any(2, 1, burnt).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734849,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'baked good (922191)'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'burnt'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734849,gqa,<class 'semantic_interpreter.known_exceptions.EmptyQueryException'>,-,-,,-,-,
10734849,zephyr7B_raw,"query(unique(filter(select(scene(), baked_good), burnt)), name)",asp_nested,bert,10.0,True,v1,15.0
10734849,zephyr7B,,asp_nested,bert,10.0,True,v1,15.0
094001,question,What vehicle is it?,-,-,,-,-,
094001,answer,truck,-,-,,-,-,
094001,asp,truck,-,-,,-,-,
094001,asp_question,"scene(0).
select(1, 0, vehicle).
unique(2, 1).
query(3, 2, name).
end(3).",-,-,,-,-,
094001,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'vehicle (155456)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'name'}]",-,-,,-,-,
094001,gqa,truck,-,-,,-,-,
094001,zephyr7B_raw,"query(unique(select(scene(), vehicle)), name)",asp_nested,bert,10.0,True,v1,17.0
094001,zephyr7B,truck,asp_nested,bert,10.0,True,v1,17.0
093941,question,Does the window of the building look closed?,-,-,,-,-,
093941,answer,yes,-,-,,-,-,
093941,asp,error,-,-,,-,-,
