qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version,nr_actual_examples
0416290,question,Is the banana on the table peeled or unpeeled?,-,-,,-,-,
0416290,answer,unpeeled,-,-,,-,-,
0416290,asp,unpeeled,-,-,,-,-,
0416290,asp_question,"scene(0).
select(1, 0, table).
relate(2, 1, banana, on, subject).
unique(3, 2).
choose_attr(4, 3, any, unpeeled, peeled).
end(4).",-,-,,-,-,
0416290,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'banana,on,s (722599)'}, {'operation': 'choose', 'dependencies': [1], 'argument': 'unpeeled|peeled'}]",-,-,,-,-,
0416290,gqa,unpeeled,-,-,,-,-,
0416290,zephyr7B_raw,"choose_attr(unique(relate(select(scene(), banana), table, on, subject)), any, peeled, unpeeled)",asp_nested,bert,10.0,True,v1,13.0
0416290,zephyr7B,,asp_nested,bert,10.0,True,v1,13.0
0416293,question,What fruit is on the white object that is on the table?,-,-,,-,-,
0416293,answer,banana,-,-,,-,-,
0416293,asp,error,-,-,,-,-,
0416293,asp_question,"scene(0).
select(1, 0, table).
relate(2, 1, plate, on, subject).
filter(3, 2, color, white).
relate(4, 3, fruit, on, subject).
unique(5, 4).
query(6, 5, name).
end(6).",-,-,,-,-,
0416293,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'plate,on,s (722604)'}, {'operation': 'filter color', 'dependencies': [1], 'argument': 'white'}, {'operation': 'relate', 'dependencies': [2], 'argument': 'fruit,on,s (722599)'}, {'operation': 'query', 'dependencies': [3], 'argument': 'name'}]",-,-,,-,-,
0416293,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
0416293,zephyr7B_raw,"query(unique(relate(filter(select(scene(), table), color, white), object, on, subject), fruit, on_top_of_or_inside, subject))",asp_nested,bert,10.0,True,v1,16.0
0416293,zephyr7B,,asp_nested,bert,10.0,True,v1,16.0
0416297,question,What fruit is on the black table?,-,-,,-,-,
0416297,answer,banana,-,-,,-,-,
0416297,asp,banana,-,-,,-,-,
0416297,asp_question,"scene(0).
select(1, 0, table).
filter(2, 1, color, black).
relate(3, 2, fruit, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
0416297,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'black'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'fruit,on,s (722599)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
0416297,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
0416297,zephyr7B_raw,"query(unique(relate(filter(select(scene(), table), color, black), fruit, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0416297,zephyr7B,banana,asp_nested,bert,10.0,True,v1,17.0
0416211,question,What is on the plate?,-,-,,-,-,
0416211,answer,banana,-,-,,-,-,
0416211,asp,banana,-,-,,-,-,
0416211,asp_question,"scene(0).
select(1, 0, plate).
relate_any(2, 1, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0416211,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (722604)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,s (722601)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0416211,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
0416211,zephyr7B_raw,"query(unique(relate_any(select(scene(), plate), on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0416211,zephyr7B,banana,asp_nested,bert,10.0,True,v1,17.0
0416216,question,Are there any forks on the white object on top of the table?,-,-,,-,-,
0416216,answer,no,-,-,,-,-,
0416216,asp,no,-,-,,-,-,
0416216,asp_question,"scene(0).
select(1, 0, table).
relate(2, 1, plate, on_top_of, subject).
filter(3, 2, color, white).
relate(4, 3, fork, on, subject).
exist(5, 4).
end(5).",-,-,,-,-,
0416216,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'plate,on top of,s (722604)'}, {'operation': 'filter color', 'dependencies': [1], 'argument': 'white'}, {'operation': 'relate', 'dependencies': [2], 'argument': 'fork,on,s (-)'}, {'operation': 'exist', 'dependencies': [3], 'argument': '?'}]",-,-,,-,-,
0416216,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
0416216,zephyr7B_raw,"exist(relate(relate(select(scene(), table), white_object, on_top_of, subject), fork, on, subject))",asp_nested,bert,10.0,True,v1,17.0
0416216,zephyr7B,no,asp_nested,bert,10.0,True,v1,17.0
0416247,question,Is the table tan or black?,-,-,,-,-,
0416247,answer,black,-,-,,-,-,
0416247,asp,black,-,-,,-,-,
0416247,asp_question,"scene(0).
select(1, 0, table).
unique(2, 1).
choose_attr(3, 2, color, black, tan).
end(3).",-,-,,-,-,
0416247,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'choose color', 'dependencies': [0], 'argument': 'black|tan'}]",-,-,,-,-,
0416247,gqa,black,-,-,,-,-,
0416247,zephyr7B_raw,"choose_attr(unique(select(scene(), table)), color, tan, black)",asp_nested,bert,10.0,True,v1,17.0
0416247,zephyr7B,black,asp_nested,bert,10.0,True,v1,17.0
0416338,question,Does the plate have square shape and white color?,-,-,,-,-,
0416338,answer,yes,-,-,,-,-,
0416338,asp,yes,-,-,,-,-,
0416338,asp_question,"scene(0).
select(1, 0, plate).
unique(2, 1).
verify_attr(3, 2, shape, square).
unique(4, 1).
verify_attr(5, 4, color, white).
and(6, 3, 5).
end(6).",-,-,,-,-,
0416338,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (722604)'}, {'operation': 'verify shape', 'dependencies': [0], 'argument': 'square'}, {'operation': 'verify color', 'dependencies': [0], 'argument': 'white '}, {'operation': 'and', 'dependencies': [1, 2], 'argument': ''}]",-,-,,-,-,
0416338,gqa,yes,-,-,,-,-,
0416338,zephyr7B_raw,"and(verify_attr(unique(select(scene(), plate)), shape, square), verify_attr(unique(select(scene(), plate)), color, white))",asp_nested,bert,10.0,True,v1,14.0
0416338,zephyr7B,yes,asp_nested,bert,10.0,True,v1,14.0
0416286,question,What kind of fruit is attached?,-,-,,-,-,
0416286,answer,banana,-,-,,-,-,
0416286,asp,banana,-,-,,-,-,
0416286,asp_question,"scene(0).
select(1, 0, fruit).
filter_any(2, 1, attached).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0416286,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'fruit (722599)'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'attached'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0416286,gqa,<class 'semantic_interpreter.known_exceptions.EmptyQueryException'>,-,-,,-,-,
0416286,zephyr7B_raw,"query(unique(relate(select(scene(), object), fruit, attached, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0416286,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
0416235,question,Are there either tables or mirrors that are not black?,-,-,,-,-,
0416235,answer,no,-,-,,-,-,
0416235,asp,no,-,-,,-,-,
0416235,asp_question,"scene(0).
select(1, 0, table).
filter(2, 1, color, black).
negate(3, 2, 1).
exist(4, 3).
scene(5).
select(6, 5, mirror).
filter(7, 6, color, black).
negate(8, 7, 6).
exist(9, 8).
or(10, 4, 9).
end(10).",-,-,,-,-,
0416235,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'not(black)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}, {'operation': 'select', 'dependencies': [], 'argument': 'mirror (-) '}, {'operation': 'filter color', 'dependencies': [3], 'argument': 'not(black)'}, {'operation': 'exist', 'dependencies': [4], 'argument': '?'}, {'operation': 'or', 'dependencies': [2, 5], 'argument': ''}]",-,-,,-,-,
0416235,gqa,no,-,-,,-,-,
0416235,zephyr7B_raw,"or(exist(negate(filter(select(scene(), table), color, black), select(scene(), table))), exist(negate(filter(select(scene(), mirror), color, black), select(scene(), mirror))))",asp_nested,bert,10.0,True,v1,17.0
0416235,zephyr7B,no,asp_nested,bert,10.0,True,v1,17.0
123159,question,What is this woman wearing?,-,-,,-,-,
123159,answer,pants,-,-,,-,-,
123159,asp,pants,-,-,,-,-,
123159,asp_question,"scene(0).
select(1, 0, woman).
relate_any(2, 1, wearing, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123159,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'woman (227345)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,wearing,o (227344)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123159,gqa,pants,-,-,,-,-,
123159,zephyr7B_raw,"query(unique(relate_any(select(scene(), woman), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123159,zephyr7B,pants,asp_nested,bert,10.0,True,v1,17.0
123070,question,Is the ski to the left or to the right of the skier?,-,-,,-,-,
123070,answer,left,-,-,,-,-,
123070,asp,to_the_left_of,-,-,,-,-,
123070,asp_question,"scene(0).
select(1, 0, skier).
unique(2, 1).
choose_rel(3, 2, ski, to_the_left_of, to_the_right_of, subject).
end(3).",-,-,,-,-,
123070,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'skier (227329)'}, {'operation': 'choose rel', 'dependencies': [0], 'argument': 'ski,to the left of|to the right of,s (227340)'}]",-,-,,-,-,
123070,gqa,left,-,-,,-,-,
123070,zephyr7B_raw,"choose_rel(unique(select(scene(), skier)), ski, to_the_left_of, to_the_right_of, subject)",asp_nested,bert,10.0,True,v1,17.0
123070,zephyr7B,to_the_left_of,asp_nested,bert,10.0,True,v1,17.0
123162,question,What's the woman wearing?,-,-,,-,-,
123162,answer,pants,-,-,,-,-,
123162,asp,pants,-,-,,-,-,
123162,asp_question,"scene(0).
select(1, 0, woman).
relate_any(2, 1, wearing, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123162,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'woman (227345)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,wearing,o (227344)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123162,gqa,pants,-,-,,-,-,
123162,zephyr7B_raw,"query(unique(relate_any(select(scene(), woman), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123162,zephyr7B,pants,asp_nested,bert,10.0,True,v1,17.0
123195,question,The goggles the skier is wearing have what color?,-,-,,-,-,
123195,answer,dark,-,-,,-,-,
123195,asp,error,-,-,,-,-,
123195,asp_question,"scene(0).
select(1, 0, skier).
relate(2, 1, goggles, wearing, object).
unique(3, 2).
query(4, 3, color).
end(4).",-,-,,-,-,
123195,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'skier (227329)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'goggles,wearing,o (227330)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'color'}]",-,-,,-,-,
123195,gqa,dark,-,-,,-,-,
123195,zephyr7B_raw,"query(unique(relate(select(scene(), skier), goggles, wearing, object)), color)",asp_nested,bert,10.0,True,v1,16.0
123195,zephyr7B,,asp_nested,bert,10.0,True,v1,16.0
123060,question,Which side of the picture is the ski on?,-,-,,-,-,
123060,answer,left,-,-,,-,-,
123060,asp,left,-,-,,-,-,
123060,asp_question,"scene(0).
select(1, 0, ski).
unique(2, 1).
query(3, 2, hposition).
end(3).",-,-,,-,-,
123060,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'ski (227340)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",-,-,,-,-,
123060,gqa,left,-,-,,-,-,
123060,zephyr7B_raw,"query(unique(select(scene(), ski)), hposition)",asp_nested,bert,10.0,True,v1,18.0
123060,zephyr7B,left,asp_nested,bert,10.0,True,v1,18.0
123214,question,Where are the trees?,-,-,,-,-,
123214,answer,snow,-,-,,-,-,
123214,asp,snow,-,-,,-,-,
123214,asp_question,"scene(0).
select(1, 0, tree).
relate(2, 1, place, in, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123214,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'trees (227332)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'place,in,o (227336)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123214,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
123214,zephyr7B_raw,"query(unique(relate(select(scene(), tree), place, on, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123214,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
041477,zephyr7B_raw,"scene(0).
select(1, 0, shorts).
relate_any(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
041477,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
041438,zephyr7B_raw,"scene(0).
select(1, 0, logo).
scene(2).
select(3, 2, roof).
unique(4, 1).
unique(5, 3).
two_different(6, 4, 5, color).
end(6).
",asp_flat,bert,10.0,True,v1,16.0
041438,zephyr7B,yes,asp_flat,bert,10.0,True,v1,16.0
041529,zephyr7B_raw,"scene(0).
select(1, 0, frisbee).
exist(2, 1).
scene(3).
select(4, 3, fence).
exist(5, 4).
or(6, 2, 5).
end(6).
",asp_flat,bert,10.0,True,v1,18.0
041529,zephyr7B,yes,asp_flat,bert,10.0,True,v1,18.0
041480,zephyr7B_raw,"scene(0).
select(1, 0, frisbee).
relate(2, 1, man, to_the_right_of, subject).
unique(3, 2).
verify_rel(4, 3, glasses, wearing, object).
end(4).
",asp_flat,bert,10.0,True,v1,15.0
041480,zephyr7B,no,asp_flat,bert,10.0,True,v1,15.0
041544,zephyr7B_raw,"scene(0).
select(1, 0, frisbee).
unique(2, 1).
query(3, 2, color).
end(3).
",asp_flat,bert,10.0,True,v1,16.0
041544,zephyr7B,,asp_flat,bert,10.0,True,v1,16.0
041499,zephyr7B_raw,"scene(0).
select(1, 0, shorts).
unique(2, 1).
query(3, 2, color).
end(3).
",asp_flat,bert,10.0,True,v1,16.0
041499,zephyr7B,,asp_flat,bert,10.0,True,v1,16.0
142457,zephyr7B_raw,"scene(0).
select(1, 0, shelf).
unique(2, 1).
query(3, 2, hposition).
end(3).
",asp_flat,bert,10.0,True,v1,17.0
142457,zephyr7B,left,asp_flat,bert,10.0,True,v1,17.0
142471,zephyr7B_raw,"scene(0).
select(1, 0, girl).
relate(2, 1, hair, has, object).
unique(3, 2).
choose_attr(4, 3, color, brown, blond).
end(4).
",asp_flat,bert,10.0,True,v1,13.0
142471,zephyr7B,,asp_flat,bert,10.0,True,v1,13.0
142512,zephyr7B_raw,"scene(0).
select(1, 0, bike).
filter(2, 1, color, black).
exist(3, 2).
scene(4).
select(5, 4, skateboard).
filter(6, 5, color, black).
exist(7, 6).
or(8, 3, 7).
end(8).
",asp_flat,bert,10.0,True,v1,16.0
142512,zephyr7B,no,asp_flat,bert,10.0,True,v1,16.0
122286,zephyr7B_raw,"scene(0).
select(1, 0, train_car).
relate(2, 1, man, in, subject).
unique(3, 2).
verify_rel(4, 3, newspaper, reading, object).
end(4).
",asp_flat,bert,10.0,True,v1,16.0
122286,zephyr7B,no,asp_flat,bert,10.0,True,v1,16.0
122371,zephyr7B_raw,"scene(0).
select(1, 0, lock).
unique(2, 1).
query(3, 2, hposition).
end(3).
",asp_flat,bert,10.0,True,v1,18.0
122371,zephyr7B,left,asp_flat,bert,10.0,True,v1,18.0
122376,zephyr7B_raw,"scene(0).
select(1, 0, shirt).
relate(2, 1, person, wearing, subject).
relate(3, 2, person, to_the_left_of, subject).
exist(4, 3).
filter_any(5, 4, girl).
end(5).
",asp_flat,bert,10.0,True,v1,16.0
122376,zephyr7B,,asp_flat,bert,10.0,True,v1,16.0
122496,zephyr7B_raw,"scene(0).
select(1, 0, vehicle).
unique(2, 1).
query(3, 2, name).
end(3).
",asp_flat,bert,10.0,True,v1,17.0
122496,zephyr7B,train_car,asp_flat,bert,10.0,True,v1,17.0
122495,zephyr7B_raw,"scene(0).
select(1, 0, scene).
unique(2, 1).
query(3, 2, vehicle).
end(3).
",asp_flat,bert,10.0,True,v1,17.0
122495,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
122312,zephyr7B_raw,"scene(0).
select(1, 0, train).
relate(2, 1, train_car, in, object).
select(3, 2, man).
relate_any(4, 3, holding, object).
unique(5, 4).
query(6, 5, name).
end(6).
",asp_flat,bert,10.0,True,v1,16.0
122312,zephyr7B,,asp_flat,bert,10.0,True,v1,16.0
122403,zephyr7B_raw,"scene(0).
select(1, 0, floor).
unique(2, 1).
query(3, 2, material).
end(3).
",asp_flat,bert,10.0,True,v1,17.0
122403,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
122455,zephyr7B_raw,"scene(0).
select(1, 0, shirt).
unique(2, 1).
verify_attr(3, 2, color, white).
end(3).
",asp_flat,bert,10.0,True,v1,16.0
122455,zephyr7B,no,asp_flat,bert,10.0,True,v1,16.0
122483,zephyr7B_raw,"scene(0).
select(1, 0, shirt).
unique(2, 1).
choose_attr(3, 2, any, long_sleeved, sleeveless).
end(3).
",asp_flat,bert,10.0,True,v1,16.0
122483,zephyr7B,long_sleeved,asp_flat,bert,10.0,True,v1,16.0
122274,zephyr7B_raw,"scene(0).
select(1, 0, door).
filter(2, 1, open, not).
exist(3, 2).
end(3).
",asp_flat,bert,10.0,True,v1,15.0
122274,zephyr7B,error,asp_flat,bert,10.0,True,v1,15.0
122309,zephyr7B_raw,"scene(0).
select(1, 0, girl).
unique(2, 1).
verify_rel(3, 2, man, to_the_right_of, subject).
end(3).
",asp_flat,bert,10.0,True,v1,15.0
122309,zephyr7B,,asp_flat,bert,10.0,True,v1,15.0
122405,zephyr7B_raw,"scene(0).
select(1, 0, floor).
unique(2, 1).
choose_attr(3, 2, material, metal, wood).
end(3).
",asp_flat,bert,10.0,True,v1,16.0
122405,zephyr7B,metal,asp_flat,bert,10.0,True,v1,16.0
122406,zephyr7B_raw,"scene(0).
select(1, 0, floor).
unique(2, 1).
verify_attr(3, 2, color, gray).
end(3).
",asp_flat,bert,10.0,True,v1,16.0
122406,zephyr7B,yes,asp_flat,bert,10.0,True,v1,16.0
122464,zephyr7B_raw,"scene(0).
select(1, 0, shirt).
filter(2, 1, pattern, striped).
unique(3, 2).
choose_attr(4, 3, any, short_sleeved, long_sleeved).
filter(5, 4, short_sleeved).
end(5).
",asp_flat,bert,10.0,True,v1,15.0
122464,zephyr7B,,asp_flat,bert,10.0,True,v1,15.0
122338,zephyr7B_raw,"scene(0).
select(1, 0, man).
relate(2, 1, train_car, in, subject).
unique(3, 2).
end(3).
",asp_flat,bert,10.0,True,v1,16.0
122338,zephyr7B,,asp_flat,bert,10.0,True,v1,16.0
122336,zephyr7B_raw,"scene(0).
select(1, 0, man).
unique(2, 1).
choose_attr(3, 2, in, carriage, train_car).
end(3).
",asp_flat,bert,10.0,True,v1,15.0
122336,zephyr7B,train_car,asp_flat,bert,10.0,True,v1,15.0
122335,zephyr7B_raw,"scene(0).
select(1, 0, man).
relate(2, 1, vehicle, in, object).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
122335,zephyr7B,train_car,asp_flat,bert,10.0,True,v1,17.0
122332,zephyr7B_raw,"scene(0).
select(1, 0, man).
relate(2, 1, place, on, object).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
122332,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
122268,zephyr7B_raw,"scene(0).
select(1, 0, door).
unique(2, 1).
verify_attr(3, 2, closed).
end(3).
",asp_flat,bert,10.0,True,v1,16.0
122268,zephyr7B,,asp_flat,bert,10.0,True,v1,16.0
122320,zephyr7B_raw,"scene(0).
select(1, 0, train_car).
relate(2, 1, person, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
122320,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
122322,zephyr7B_raw,"scene(0).
select(1, 0, man).
relate(2, 1, place, on, object).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
122322,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
122324,zephyr7B_raw,"scene(0).
select(1, 0, man).
relate(2, 1, animal, on, object).
unique(3, 2).
query(4, 3, name).
negate(5, 4).
end(5).
",asp_flat,bert,10.0,True,v1,17.0
122324,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
122325,zephyr7B_raw,"scene(0).
select(1, 0, he).
relate(2, 1, vehicle, on, subject).
unique(3, 2).
choose_attr(4, 3, name, train_car, bus).
end(4).
",asp_flat,bert,10.0,True,v1,15.0
122325,zephyr7B,,asp_flat,bert,10.0,True,v1,15.0
0416295,zephyr7B_raw,"scene(0).
select(1, 0, table).
relate(2, 1, plate, above, subject).
unique(3, 2).
relate(4, 3, banana, on, subject).
exist(5, 4).
end(5).
",asp_flat,bert,10.0,True,v1,16.0
0416295,zephyr7B,yes,asp_flat,bert,10.0,True,v1,16.0
0416366,zephyr7B_raw,"scene(0).
select(1, 0, plate).
relate_any(2, 1, on, object).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
0416366,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
0416356,zephyr7B_raw,"scene(0).
select(1, 0, plate).
unique(2, 1).
choose_attr(3, 2, shape, round).
end(3).
",asp_flat,bert,10.0,True,v1,13.0
0416356,zephyr7B,,asp_flat,bert,10.0,True,v1,13.0
0416290,zephyr7B_raw,"scene(0).
select(1, 0, table).
relate(2, 1, banana, on, subject).
unique(3, 2).
choose_attr(4, 3, any, peeled, unpeeled).
end(4).
",asp_flat,bert,10.0,True,v1,13.0
0416290,zephyr7B,unpeeled,asp_flat,bert,10.0,True,v1,13.0
0416293,zephyr7B_raw,"scene(0).
select(1, 0, table).
relate(2, 1, object, on, subject).
filter(3, 2, color, white).
relate(4, 3, fruit, on_top_of, subject).
unique(5, 4).
query(6, 5, name).
end(6).
",asp_flat,bert,10.0,True,v1,16.0
0416293,zephyr7B,,asp_flat,bert,10.0,True,v1,16.0
0416297,zephyr7B_raw,"scene(0).
select(1, 0, table).
filter(2, 1, color, black).
relate(3, 2, fruit, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).
",asp_flat,bert,10.0,True,v1,17.0
0416297,zephyr7B,banana,asp_flat,bert,10.0,True,v1,17.0
0416211,zephyr7B_raw,"scene(0).
select(1, 0, plate).
relate_any(2, 1, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
0416211,zephyr7B,banana,asp_flat,bert,10.0,True,v1,17.0
0416216,zephyr7B_raw,"scene(0).
select(1, 0, table).
relate(2, 1, white_object, on_top_of, subject).
relate(3, 2, fork, on, subject).
exist(4, 3).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
0416216,zephyr7B,no,asp_flat,bert,10.0,True,v1,17.0
0416247,zephyr7B_raw,"scene(0).
select(1, 0, table).
unique(2, 1).
choose_attr(3, 2, color, tan, black).
end(3).
",asp_flat,bert,10.0,True,v1,17.0
0416247,zephyr7B,black,asp_flat,bert,10.0,True,v1,17.0
0416338,zephyr7B_raw,"scene(0).
select(1, 0, plate).
unique(2, 1).
verify_attr(3, 2, shape, square).
unique(4, 1).
verify_attr(5, 4, color, white).
and(6, 3, 5).
end(6).
",asp_flat,bert,10.0,True,v1,14.0
0416338,zephyr7B,yes,asp_flat,bert,10.0,True,v1,14.0
0416286,zephyr7B_raw,"scene(0).
select(1, 0, object).
filter_any(2, 1, attached).
unique(3, 2).
choose_attr(4, 3, any, fruit, not_fruit).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
0416286,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
0416235,zephyr7B_raw,"scene(0).
select(1, 0, table).
filter(2, 1, color, black).
negate(3, 2, 1).
exist(4, 3).
scene(5).
select(6, 5, mirror).
filter(7, 6, color, black).
negate(8, 7, 6).
exist(9, 8).
or(10, 4, 9).
end(10).
",asp_flat,bert,10.0,True,v1,17.0
0416235,zephyr7B,no,asp_flat,bert,10.0,True,v1,17.0
123159,zephyr7B_raw,"scene(0).
select(1, 0, woman).
relate_any(2, 1, wearing, object).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
123159,zephyr7B,pants,asp_flat,bert,10.0,True,v1,17.0
123070,zephyr7B_raw,"scene(0).
select(1, 0, skier).
unique(2, 1).
choose_rel(3, 2, ski, to_the_left_of, to_the_right_of, subject).
end(3).
",asp_flat,bert,10.0,True,v1,17.0
123070,zephyr7B,to_the_left_of,asp_flat,bert,10.0,True,v1,17.0
123162,zephyr7B_raw,"scene(0).
select(1, 0, woman).
relate_any(2, 1, wearing, object).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
123162,zephyr7B,pants,asp_flat,bert,10.0,True,v1,17.0
123195,zephyr7B_raw,"scene(0).
select(1, 0, skier).
relate(2, 1, goggles, wearing, object).
unique(3, 2).
query(4, 3, color).
end(4).
",asp_flat,bert,10.0,True,v1,16.0
123195,zephyr7B,,asp_flat,bert,10.0,True,v1,16.0
123060,zephyr7B_raw,"scene(0).
select(1, 0, ski).
unique(2, 1).
query(3, 2, hposition).
end(3).
",asp_flat,bert,10.0,True,v1,18.0
123060,zephyr7B,left,asp_flat,bert,10.0,True,v1,18.0
123214,zephyr7B_raw,"scene(0).
select(1, 0, tree).
relate(2, 1, place, on, object).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,bert,10.0,True,v1,17.0
123214,zephyr7B,,asp_flat,bert,10.0,True,v1,17.0
041477,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'shorts (1299847)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'person,wearing,s (1299852)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
041477,zephyr7B,man,gqa,bert,10.0,True,v1,17.0
041438,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'logo (174606)'}, {'operation':'select', 'dependencies': [], 'argument': 'roof (174605) '}, {'operation': 'different color', 'dependencies': [0, 1], 'argument': ''}]",gqa,bert,10.0,True,v1,13.0
041438,zephyr7B,yes,gqa,bert,10.0,True,v1,13.0
041529,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'frisbee (788377)'}, {'operation': 'exist', 'dependencies': [0], 'argument': '?'}, {'operation':'select', 'dependencies': [], 'argument': 'fence (-)'}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}, {'operation': 'and', 'dependencies': [1, 3], 'argument': ''}]",gqa,bert,10.0,True,v1,16.0
041529,zephyr7B,no,gqa,bert,10.0,True,v1,16.0
