qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version,nr_actual_examples
10734968,gqa,right,-,-,,-,-,
10734793,question,Which side of the photo is the white cheese on?,-,-,,-,-,
10734793,answer,right,-,-,,-,-,
10734793,asp,['right'],-,-,,-,-,
10734793,asp_question,"scene(0).
select(1, 0, cheese).
filter(2, 1, color, white).
unique(3, 2).
query(4, 3, hposition).
end(4).",-,-,,-,-,
10734793,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'cheese (922192)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'white'}, {'operation': 'query', 'dependencies': [1], 'argument': 'hposition'}]",-,-,,-,-,
10734793,gqa,right,-,-,,-,-,
10734873,question,Is the bread white?,-,-,,-,-,
10734873,answer,no,-,-,,-,-,
10734873,asp,['no'],-,-,,-,-,
10734873,asp_question,"scene(0).
select(1, 0, bread).
unique(2, 1).
verify_attr(3, 2, color, white).
end(3).",-,-,,-,-,
10734873,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'bread (922191)'}, {'operation': 'verify color', 'dependencies': [0], 'argument': 'white'}]",-,-,,-,-,
10734873,gqa,no,-,-,,-,-,
10734878,question,Is there any bread in the picture that is white?,-,-,,-,-,
10734878,answer,no,-,-,,-,-,
10734878,asp,['no'],-,-,,-,-,
10734878,asp_question,"scene(0).
select(1, 0, bread).
filter(2, 1, color, white).
exist(3, 2).
end(3).",-,-,,-,-,
10734878,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'bread (922191)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'white'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
10734878,gqa,no,-,-,,-,-,
10734984,question,Which kind of food is under the basil?,-,-,,-,-,
10734984,answer,sausage,-,-,,-,-,
10734984,asp,[],-,-,,-,-,
10734984,asp_question,"scene(0).
select(1, 0, basil).
relate(2, 1, food, under, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734984,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'basil (922194)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'food,under,s (922197)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734984,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10734981,question,What is under the basil?,-,-,,-,-,
10734981,answer,sausage,-,-,,-,-,
10734981,asp,[],-,-,,-,-,
10734981,asp_question,"scene(0).
select(1, 0, basil).
relate_any(2, 1, under, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734981,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'basil (922194)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,under,s (922197)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734981,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10735099,question,What food items are small?,-,-,,-,-,
10735099,answer,sandwiches,-,-,,-,-,
10735099,asp,['sandwich'],-,-,,-,-,
10735099,asp_question,"scene(0).
select(1, 0, food).
filter(2, 1, size, small).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735099,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'food (922189)'}, {'operation': 'filter size', 'dependencies': [0], 'argument': 'small'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735099,gqa,sandwiches,-,-,,-,-,
10735029,question,What vegetable is in the bread?,-,-,,-,-,
10735029,answer,basil,-,-,,-,-,
10735029,asp,[],-,-,,-,-,
10735029,asp_question,"scene(0).
select(1, 0, bread).
relate(2, 1, vegetable, in, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735029,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'bread (922191)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'vegetable,in,s (922194)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735029,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10734846,question,What kind of food is not brown?,-,-,,-,-,
10734846,answer,tomato,-,-,,-,-,
10734846,asp,['tomato'],-,-,,-,-,
10734846,asp_question,"scene(0).
select(1, 0, food).
filter(2, 1, color, brown).
negate(3, 2, 1).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10734846,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'food (922198)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'not(brown)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734846,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10734924,question,Does the plate of the sandwiches look square and white?,-,-,,-,-,
10734924,answer,yes,-,-,,-,-,
10734924,asp,['yes'],-,-,,-,-,
10734924,asp_question,"scene(0).
select(1, 0, sandwich).
relate(2, 1, plate, of, subject).
unique(3, 2).
verify_attr(4, 3, shape, square).
unique(5, 2).
verify_attr(6, 5, color, white).
and(7, 4, 6).
end(7).",-,-,,-,-,
10734924,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sandwiches (922189)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'plate,of,s (922190)'}, {'operation': 'verify shape', 'dependencies': [1], 'argument': 'square'}, {'operation': 'verify color', 'dependencies': [1], 'argument': 'white '}, {'operation': 'and', 'dependencies': [2, 3], 'argument': ''}]",-,-,,-,-,
10734924,gqa,yes,-,-,,-,-,
10734751,question,What food is on the square plate?,-,-,,-,-,
10734751,answer,sandwiches,-,-,,-,-,
10734751,asp,['sandwich'],-,-,,-,-,
10734751,asp_question,"scene(0).
select(1, 0, plate).
filter(2, 1, shape, square).
relate(3, 2, food, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10734751,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (922190)'}, {'operation': 'filter shape', 'dependencies': [0], 'argument': 'square'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'food,on,s (922202)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
10734751,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10734752,question,What food is on the plate?,-,-,,-,-,
10734752,answer,sandwiches,-,-,,-,-,
10734752,asp,['sandwich'],-,-,,-,-,
10734752,asp_question,"scene(0).
select(1, 0, plate).
relate(2, 1, food, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734752,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (922190)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'food,on,s (922202)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734752,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
10735057,question,What kind of vegetable is above the sausage?,-,-,,-,-,
10735057,answer,basil,-,-,,-,-,
10735057,asp,['basil'],-,-,,-,-,
10735057,asp_question,"scene(0).
select(1, 0, sausage).
relate(2, 1, vegetable, above, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10735057,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sausage (922197)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'vegetable,above,s (922194)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10735057,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10735056,question,What kind of vegetable is above the gray meat?,-,-,,-,-,
10735056,answer,basil,-,-,,-,-,
10735056,asp,['basil'],-,-,,-,-,
10735056,asp_question,"scene(0).
select(1, 0, meat).
filter(2, 1, color, gray).
relate(3, 2, vegetable, above, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
10735056,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'meat (922197)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'gray'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'vegetable,above,s (922194)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
10735056,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
10734798,question,What color is the cheese?,-,-,,-,-,
10734798,answer,white,-,-,,-,-,
10734798,asp,[],-,-,,-,-,
10734798,asp_question,"scene(0).
select(1, 0, cheese).
unique(2, 1).
query(3, 2, color).
end(3).",-,-,,-,-,
10734798,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'cheese (922192)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'color'}]",-,-,,-,-,
10734798,gqa,white,-,-,,-,-,
10734933,question,Does the plate of the sandwiches have round shape?,-,-,,-,-,
10734933,answer,no,-,-,,-,-,
10734933,asp,['no'],-,-,,-,-,
10734933,asp_question,"scene(0).
select(1, 0, sandwich).
relate(2, 1, plate, of, subject).
unique(3, 2).
verify_attr(4, 3, shape, round).
end(4).",-,-,,-,-,
10734933,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sandwiches (922189)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'plate,of,s (922190)'}, {'operation': 'verify shape', 'dependencies': [1], 'argument': 'round'}]",-,-,,-,-,
10734933,gqa,no,-,-,,-,-,
10734849,question,What kind of baked good is burnt?,-,-,,-,-,
10734849,answer,bread,-,-,,-,-,
10734849,asp,['bread'],-,-,,-,-,
10734849,asp_question,"scene(0).
select(1, 0, baked_good).
filter_any(2, 1, burnt).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
10734849,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'baked good (922191)'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'burnt'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
10734849,gqa,<class 'semantic_interpreter.known_exceptions.EmptyQueryException'>,-,-,,-,-,
094001,question,What vehicle is it?,-,-,,-,-,
094001,answer,truck,-,-,,-,-,
094001,asp,['truck'],-,-,,-,-,
094001,asp_question,"scene(0).
select(1, 0, vehicle).
unique(2, 1).
query(3, 2, name).
end(3).",-,-,,-,-,
094001,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'vehicle (155456)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'name'}]",-,-,,-,-,
094001,gqa,truck,-,-,,-,-,
093941,question,Does the window of the building look closed?,-,-,,-,-,
093941,answer,yes,-,-,,-,-,
093941,asp,[],-,-,,-,-,
093941,asp_question,"scene(0).
select(1, 0, building).
relate(2, 1, window, of, subject).
unique(3, 2).
verify_attr(4, 3, any, closed).
end(4).",-,-,,-,-,
093941,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'building (155442)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'window,of,s (155443)'}, {'operation': 'verify', 'dependencies': [1], 'argument': 'closed'}]",-,-,,-,-,
093941,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
094026,question,On which side of the picture is the can?,-,-,,-,-,
094026,answer,left,-,-,,-,-,
094026,asp,['left'],-,-,,-,-,
094026,asp_question,"scene(0).
select(1, 0, can).
unique(2, 1).
query(3, 2, hposition).
end(3).",-,-,,-,-,
094026,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'can (155453)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",-,-,,-,-,
094026,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
093955,question,Is there any window in the picture that is not open?,-,-,,-,-,
093955,answer,yes,-,-,,-,-,
093955,asp,['yes'],-,-,,-,-,
093955,asp_question,"scene(0).
select(1, 0, window).
filter_any(2, 1, open).
negate(3, 2, 1).
exist(4, 3).
end(4).",-,-,,-,-,
093955,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'window (155445)'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'not(open)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
093955,gqa,yes,-,-,,-,-,
094032,question,Does the truck tire look round and black?,-,-,,-,-,
094032,answer,yes,-,-,,-,-,
094032,asp,[],-,-,,-,-,
094032,asp_question,"scene(0).
select(1, 0, truck).
relate(2, 1, tire, of, subject).
unique(3, 2).
verify_attr(4, 3, color, black).
unique(5, 2).
verify_attr(6, 5, shape, round).
and(7, 4, 6).
end(7).",-,-,,-,-,
094032,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'truck (155456)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'tire,of,s (155458)'}, {'operation': 'verify color', 'dependencies': [1], 'argument': 'black'}, {'operation': 'verify shape', 'dependencies': [1], 'argument': 'round '}, {'operation': 'and', 'dependencies': [2, 3], 'argument': ''}]",-,-,,-,-,
094032,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
093969,question,Are there cans or objects that are gray?,-,-,,-,-,
093969,answer,yes,-,-,,-,-,
093969,asp,['yes'],-,-,,-,-,
093969,asp_question,"scene(0).
select(1, 0, can).
filter(2, 1, color, gray).
exist(3, 2).
scene(4).
select(5, 4, object).
filter(6, 5, color, gray).
exist(7, 6).
or(8, 3, 7).
end(8).",-,-,,-,-,
093969,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'can (155455)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'gray'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}, {'operation': 'select', 'dependencies': [], 'argument': 'object (-) '}, {'operation': 'filter color', 'dependencies': [3], 'argument': 'gray'}, {'operation': 'exist', 'dependencies': [4], 'argument': '?'}, {'operation': 'or', 'dependencies': [2, 5], 'argument': ''}]",-,-,,-,-,
093969,gqa,yes,-,-,,-,-,
094003,question,"What kind of vehicle do you think is this, a train or a truck?",-,-,,-,-,
094003,answer,truck,-,-,,-,-,
094003,asp,['truck'],-,-,,-,-,
094003,asp_question,"scene(0).
select(1, 0, vehicle).
unique(2, 1).
choose_attr(3, 2, name, truck, train).
end(3).",-,-,,-,-,
094003,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'vehicle (155456)'}, {'operation': 'choose name', 'dependencies': [0], 'argument': 'truck|train'}]",-,-,,-,-,
094003,gqa,truck,-,-,,-,-,
047897,question,What is on the building?,-,-,,-,-,
047897,answer,clock,-,-,,-,-,
047897,asp,['clock'],-,-,,-,-,
047897,asp_question,"scene(0).
select(1, 0, building).
relate_any(2, 1, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
047897,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'building (2351039)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,s (2184709)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
047897,gqa,clock,-,-,,-,-,
126104,question,Which kind of furniture is to the left of the couch?,-,-,,-,-,
126104,answer,end table,-,-,,-,-,
126104,asp,['end_table'],-,-,,-,-,
126104,asp_question,"scene(0).
select(1, 0, couch).
relate(2, 1, furniture, to_the_left_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126104,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'couch (3748559)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,to the left of,s (3748563)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126104,gqa,chair,-,-,,-,-,
126058,question,Are the magazines on the end table made of metal?,-,-,,-,-,
126058,answer,yes,-,-,,-,-,
126058,asp,['yes'],-,-,,-,-,
126058,asp_question,"scene(0).
select(1, 0, magazine).
unique(2, 1).
verify_rel(3, 2, end_table, on, object).
end(3).",-,-,,-,-,
126058,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'magazines (2581881)'}, {'operation': 'verify rel', 'dependencies': [0], 'argument': 'end table,on,o (3748563)'}]",-,-,,-,-,
126058,gqa,yes,-,-,,-,-,
126054,question,What are the magazines on?,-,-,,-,-,
126054,answer,end table,-,-,,-,-,
126054,asp,['end_table'],-,-,,-,-,
126054,asp_question,"scene(0).
select(1, 0, magazine).
relate_any(2, 1, on, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126054,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'magazines (2581881)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,o (3748563)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126054,gqa,end table,-,-,,-,-,
126145,question,Are there any girls to the right of the chair?,-,-,,-,-,
126145,answer,no,-,-,,-,-,
126145,asp,['no'],-,-,,-,-,
126145,asp_question,"scene(0).
select(1, 0, chair).
relate(2, 1, girl, to_the_right_of, subject).
exist(3, 2).
end(3).",-,-,,-,-,
126145,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chair (2548820)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'girl,to the right of,s (-)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
126145,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
126192,question,What item of furniture is to the left of the shelf?,-,-,,-,-,
126192,answer,couch,-,-,,-,-,
126192,asp,['couch'],-,-,,-,-,
126192,asp_question,"scene(0).
select(1, 0, shelf).
relate(2, 1, furniture, to_the_left_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126192,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'shelf (1831156)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,to the left of,s (3748559)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126192,gqa,couch,-,-,,-,-,
125995,question,Are there both a chair and a lamp in the image?,-,-,,-,-,
125995,answer,yes,-,-,,-,-,
125995,asp,['yes'],-,-,,-,-,
125995,asp_question,"scene(0).
select(1, 0, chair).
exist(2, 1).
scene(3).
select(4, 3, lamp).
exist(5, 4).
and(6, 2, 5).
end(6).",-,-,,-,-,
125995,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chair (2548820)'}, {'operation': 'exist', 'dependencies': [0], 'argument': '?'}, {'operation': 'select', 'dependencies': [], 'argument': 'lamp (2330177) '}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}, {'operation': 'and', 'dependencies': [1, 3], 'argument': ''}]",-,-,,-,-,
125995,gqa,yes,-,-,,-,-,
126127,question,Is the shelf to the left or to the right of the pillow that looks tan?,-,-,,-,-,
126127,answer,right,-,-,,-,-,
126127,asp,['to_the_right_of'],-,-,,-,-,
126127,asp_question,"scene(0).
select(1, 0, pillow).
filter(2, 1, color, tan).
unique(3, 2).
choose_rel(4, 3, shelf, to_the_right_of, to_the_left_of, subject).
end(4).",-,-,,-,-,
126127,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'pillow (2384623)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'tan'}, {'operation': 'choose rel', 'dependencies': [1], 'argument': 'shelf,to the right of|to the left of,s (1831156)'}]",-,-,,-,-,
126127,gqa,right,-,-,,-,-,
126176,question,Is the couch to the right of the pillow on the left side of the photo?,-,-,,-,-,
126176,answer,yes,-,-,,-,-,
126176,asp,['yes'],-,-,,-,-,
126176,asp_question,"scene(0).
select(1, 0, couch).
unique(2, 1).
verify_rel(3, 2, pillow, to_the_right_of, object).
end(3).",-,-,,-,-,
126176,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'couch (3748559)'}, {'operation': 'verify rel', 'dependencies': [0], 'argument': 'pillow,to the right of,o (3748565)'}]",-,-,,-,-,
126176,gqa,yes,-,-,,-,-,
126181,question,What piece of furniture is to the right of the end table in the bottom of the image?,-,-,,-,-,
126181,answer,couch,-,-,,-,-,
126181,asp,['couch'],-,-,,-,-,
126181,asp_question,"scene(0).
select(1, 0, end_table).
filter(2, 1, vposition, bottom).
relate(3, 2, furniture, to_the_right_of, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
126181,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'end table (3748563)'}, {'operation': 'filter vposition', 'dependencies': [0], 'argument': 'bottom'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'furniture,to the right of,s (3748559)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
126181,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
125967,question,Are there any pillows in the photo that are not maroon?,-,-,,-,-,
125967,answer,yes,-,-,,-,-,
125967,asp,['yes'],-,-,,-,-,
125967,asp_question,"scene(0).
select(1, 0, pillow).
filter(2, 1, color, maroon).
negate(3, 2, 1).
exist(4, 3).
end(4).",-,-,,-,-,
125967,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'pillow (2384623)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'not(maroon)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
125967,gqa,yes,-,-,,-,-,
126169,question,Is this a bed or a couch?,-,-,,-,-,
126169,answer,couch,-,-,,-,-,
126169,asp,[],-,-,,-,-,
126169,asp_question,"scene(0).
select(1, 0, this).
unique(2, 1).
choose_attr(3, 2, name, couch, bed).
end(3).",-,-,,-,-,
126169,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'this (3748559)'}, {'operation': 'choose name', 'dependencies': [0], 'argument': 'couch|bed'}]",-,-,,-,-,
126169,gqa,<class 'semantic_interpreter.known_exceptions.ManyAttrCandidatesException'>,-,-,,-,-,
126255,question,Are there pillows on the chair on the left of the picture?,-,-,,-,-,
126255,answer,yes,-,-,,-,-,
126255,asp,['yes'],-,-,,-,-,
126255,asp_question,"scene(0).
select(1, 0, chair).
filter(2, 1, hposition, left).
relate(3, 2, pillow, on, subject).
exist(4, 3).
end(4).",-,-,,-,-,
126255,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chair (2548820)'}, {'operation': 'filter hposition', 'dependencies': [0], 'argument': 'left'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'pillow,on,s (3748565)'}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}]",-,-,,-,-,
126255,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
126021,question,What is the piece of furniture to the left of the cup?,-,-,,-,-,
126021,answer,chair,-,-,,-,-,
126021,asp,['chair'],-,-,,-,-,
126021,asp_question,"scene(0).
select(1, 0, cup).
relate(2, 1, furniture, to_the_left_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126021,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'cup (2697528)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,to the left of,s (2548820)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126021,gqa,chair,-,-,,-,-,
126114,question,On which side is the shelf?,-,-,,-,-,
126114,answer,right,-,-,,-,-,
126114,asp,['right'],-,-,,-,-,
126114,asp_question,"scene(0).
select(1, 0, shelf).
unique(2, 1).
query(3, 2, hposition).
end(3).",-,-,,-,-,
126114,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'shelf (1831156)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",-,-,,-,-,
126114,gqa,right,-,-,,-,-,
126096,question,Is there any mirror on the wall?,-,-,,-,-,
126096,answer,no,-,-,,-,-,
126096,asp,['no'],-,-,,-,-,
126096,asp_question,"scene(0).
select(1, 0, wall).
relate(2, 1, mirror, on, subject).
exist(3, 2).
end(3).",-,-,,-,-,
126096,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'wall (1689678)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'mirror,on,s (-)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
126096,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
126201,question,Is there a couch to the right of the end table that is to the right of the pillow?,-,-,,-,-,
126201,answer,yes,-,-,,-,-,
126201,asp,['yes'],-,-,,-,-,
126201,asp_question,"scene(0).
select(1, 0, pillow).
relate(2, 1, end_table, to_the_right_of, subject).
relate(3, 2, couch, to_the_right_of, subject).
exist(4, 3).
end(4).",-,-,,-,-,
126201,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'pillow (3748565)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'end table,to the right of,s (3748558)'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'couch,to the right of,s (3748559)'}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}]",-,-,,-,-,
126201,gqa,yes,-,-,,-,-,
126209,question,What kind of furniture is to the right of the chair?,-,-,,-,-,
126209,answer,couch,-,-,,-,-,
126209,asp,['couch'],-,-,,-,-,
126209,asp_question,"scene(0).
select(1, 0, chair).
relate(2, 1, furniture, to_the_right_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126209,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chair (2548820)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,to the right of,s (3748559)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126209,gqa,couch,-,-,,-,-,
126042,question,Are the magazines on the left?,-,-,,-,-,
126042,answer,yes,-,-,,-,-,
126042,asp,['yes'],-,-,,-,-,
126042,asp_question,"scene(0).
select(1, 0, magazine).
unique(2, 1).
verify_attr(3, 2, hposition, left).
end(3).",-,-,,-,-,
126042,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'magazines (2581881)'}, {'operation': 'verify hposition', 'dependencies': [0], 'argument': 'left'}]",-,-,,-,-,
126042,gqa,yes,-,-,,-,-,
126003,question,Which side of the image is the chair on?,-,-,,-,-,
126003,answer,left,-,-,,-,-,
126003,asp,['left'],-,-,,-,-,
126003,asp_question,"scene(0).
select(1, 0, chair).
unique(2, 1).
query(3, 2, hposition).
end(3).",-,-,,-,-,
126003,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chair (2548820)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",-,-,,-,-,
126003,gqa,left,-,-,,-,-,
0832635,question,Do you see any grass there that is unhealthy?,-,-,,-,-,
0832635,answer,yes,-,-,,-,-,
0832635,asp,['yes'],-,-,,-,-,
0832635,asp_question,"scene(0).
select(1, 0, grass).
filter_any(2, 1, unhealthy).
exist(3, 2).
end(3).",-,-,,-,-,
0832635,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'grass (155387)'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'unhealthy'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
0832635,gqa,yes,-,-,,-,-,
0832901,question,What color is the rubber boot?,-,-,,-,-,
0832901,answer,red,-,-,,-,-,
0832901,asp,[],-,-,,-,-,
0832901,asp_question,"scene(0).
select(1, 0, boot).
filter(2, 1, material, rubber).
unique(3, 2).
query(4, 3, color).
end(4).",-,-,,-,-,
